time,open,high,low,close,volume
2022-12-20 12:00:00+00:00,16796.2,16853.0,16755.2,16805.1,47552.517
2022-12-20 16:00:00+00:00,16805.2,17049.6,16684.0,16910.9,131483.196
2022-12-20 20:00:00+00:00,16910.8,16927.5,16763.6,16894.7,81655.657
2022-12-21 00:00:00+00:00,16894.6,16918.7,16825.2,16887.2,35569.835
2022-12-21 04:00:00+00:00,16887.3,16918.2,16776.0,16829.8,33529.575
2022-12-21 08:00:00+00:00,16829.9,16848.2,16761.2,16809.2,27534.062
2022-12-21 12:00:00+00:00,16809.1,16889.2,16788.0,16872.4,31352.995
2022-12-21 16:00:00+00:00,16872.4,16924.2,16694.2,16854.6,72649.874
2022-12-21 20:00:00+00:00,16854.6,16858.6,16717.0,16746.8,36319.229999999996
2022-12-22 00:00:00+00:00,16746.9,16830.7,16721.0,16819.6,26366.599000000002
2022-12-22 04:00:00+00:00,16819.7,16852.8,16802.3,16844.5,19470.669
2022-12-22 08:00:00+00:00,16844.5,16850.0,16778.0,16820.0,20542.364999999998
2022-12-22 12:00:00+00:00,16820.0,16861.9,16794.2,16827.6,27422.832
2022-12-22 16:00:00+00:00,16827.6,16837.6,16600.0,16631.5,98813.975
2022-12-22 20:00:00+00:00,16631.5,16662.8,16556.1,16658.3,63297.216
2022-12-23 00:00:00+00:00,16658.3,16849.4,16643.6,16815.5,77063.904
2022-12-23 04:00:00+00:00,16815.5,16895.0,16764.0,16823.5,40208.22
2022-12-23 08:00:00+00:00,16823.5,16849.0,16801.0,16842.0,24893.707000000002
2022-12-23 12:00:00+00:00,16842.0,16887.8,16805.2,16837.4,30513.335
2022-12-23 16:00:00+00:00,16837.3,16960.0,16690.0,16825.9,123959.289
2022-12-23 20:00:00+00:00,16826.0,16852.5,16806.6,16838.5,18874.204
2022-12-24 00:00:00+00:00,16838.5,16843.0,16762.5,16776.4,26104.665
2022-12-24 04:00:00+00:00,16776.3,16834.7,16774.4,16833.3,15312.893
2022-12-24 08:00:00+00:00,16833.3,16850.0,16797.0,16840.3,15980.866
2022-12-24 12:00:00+00:00,16840.2,16841.0,16814.0,16819.2,12975.412
2022-12-24 16:00:00+00:00,16819.3,16832.1,16807.7,16830.2,12508.365000000002
2022-12-24 20:00:00+00:00,16830.3,16859.9,16815.2,16834.6,12443.844000000001
2022-12-25 00:00:00+00:00,16834.6,16847.1,16803.6,16828.9,13189.41
2022-12-25 04:00:00+00:00,16829.0,16844.0,16815.3,16824.0,8339.966
2022-12-25 08:00:00+00:00,16824.1,16826.2,16788.0,16816.8,13041.858
2022-12-25 12:00:00+00:00,16816.7,16828.1,16808.0,16814.9,10124.306
2022-12-25 16:00:00+00:00,16815.0,16850.0,16700.0,16784.1,58570.278999999995
2022-12-25 20:00:00+00:00,16784.2,16811.3,16723.6,16786.7,29179.355
2022-12-26 00:00:00+00:00,16786.6,16840.2,16746.0,16824.4,24820.078999999998
2022-12-26 04:00:00+00:00,16824.5,16892.0,16813.2,16887.1,28620.905
2022-12-26 08:00:00+00:00,16887.2,16919.8,16830.0,16836.6,24738.987
2022-12-26 12:00:00+00:00,16836.7,16863.0,16811.0,16854.0,20279.232
2022-12-26 16:00:00+00:00,16854.1,16858.9,16781.1,16801.2,26504.163
2022-12-26 20:00:00+00:00,16801.1,16856.5,16792.0,16834.9,21061.266
2022-12-27 00:00:00+00:00,16834.9,16936.8,16810.2,16912.9,26924.146
2022-12-27 04:00:00+00:00,16912.8,16968.0,16830.0,16868.1,42682.907
2022-12-27 08:00:00+00:00,16868.1,16888.0,16843.0,16859.6,15232.9
2022-12-27 12:00:00+00:00,16859.6,16874.8,16800.6,16823.7,30792.726000000002
2022-12-27 16:00:00+00:00,16823.6,16833.4,16723.2,16790.7,66673.069
2022-12-27 20:00:00+00:00,16790.7,16795.4,16580.0,16681.3,78151.443
2022-12-28 00:00:00+00:00,16681.3,16714.1,16646.3,16698.2,29295.519
2022-12-28 04:00:00+00:00,16698.2,16745.0,16541.0,16643.3,58603.691
2022-12-28 08:00:00+00:00,16643.2,16672.3,16580.6,16639.0,40102.069
2022-12-28 12:00:00+00:00,16639.1,16683.9,16623.3,16672.0,27228.635000000002
2022-12-28 16:00:00+00:00,16672.0,16778.3,16560.7,16571.3,96232.22
2022-12-28 20:00:00+00:00,16571.3,16660.0,16555.8,16589.6,48646.397
2022-12-29 00:00:00+00:00,16589.7,16607.3,16455.6,16539.0,73836.846
2022-12-29 04:00:00+00:00,16538.9,16588.6,16485.1,16553.2,34024.879
2022-12-29 08:00:00+00:00,16553.1,16575.3,16529.5,16553.0,22366.398
2022-12-29 12:00:00+00:00,16553.0,16628.6,16514.6,16593.8,40553.131
2022-12-29 16:00:00+00:00,16593.8,16659.0,16584.0,16610.1,52351.625
2022-12-29 20:00:00+00:00,16610.1,16647.8,16589.0,16608.1,26803.582000000002
2022-12-30 00:00:00+00:00,16608.0,16649.0,16551.0,16630.3,32491.916
2022-12-30 04:00:00+00:00,16630.3,16641.1,16576.3,16593.9,19882.213
2022-12-30 08:00:00+00:00,16593.9,16608.5,16410.0,16467.5,62732.71
2022-12-30 12:00:00+00:00,16467.6,16524.9,16453.0,16489.5,38916.057
2022-12-30 16:00:00+00:00,16489.6,16568.5,16320.0,16547.7,104487.149
2022-12-30 20:00:00+00:00,16547.7,16569.8,16510.0,16520.8,34830.474
2022-12-31 00:00:00+00:00,16520.8,16666.6,16520.5,16601.2,34781.886999999995
2022-12-31 04:00:00+00:00,16601.2,16611.5,16546.5,16549.1,15952.362000000001
2022-12-31 08:00:00+00:00,16549.0,16565.6,16530.0,16564.4,15304.144
2022-12-31 12:00:00+00:00,16564.4,16581.8,16538.0,16565.6,18890.316
2022-12-31 16:00:00+00:00,16565.5,16640.0,16546.2,16586.0,37418.928
2022-12-31 20:00:00+00:00,16586.1,16609.3,16562.0,16564.3,15398.52
2023-01-01 00:00:00+00:00,16564.3,16569.7,16461.8,16537.6,31497.886
2023-01-01 04:00:00+00:00,16537.5,16557.1,16504.0,16529.3,14206.373
2023-01-01 08:00:00+00:00,16529.2,16545.7,16488.0,16519.6,17998.501
2023-01-01 12:00:00+00:00,16519.5,16549.8,16496.8,16549.8,15117.276000000002
2023-01-01 16:00:00+00:00,16549.8,16565.9,16524.6,16553.1,15542.884
2023-01-01 20:00:00+00:00,16553.0,16615.8,16552.6,16596.1,25971.415999999997
2023-01-02 00:00:00+00:00,16596.1,16618.8,16579.1,16610.3,16666.515
2023-01-02 04:00:00+00:00,16610.4,16700.7,16541.2,16654.6,36641.746
2023-01-02 08:00:00+00:00,16654.7,16767.8,16612.8,16712.5,53335.472
2023-01-02 12:00:00+00:00,16712.6,16764.0,16696.0,16728.5,37550.631
2023-01-02 16:00:00+00:00,16728.4,16744.8,16665.0,16729.2,35861.236000000004
2023-01-02 20:00:00+00:00,16729.2,16732.9,16702.6,16730.5,16549.997
2023-01-03 00:00:00+00:00,16730.5,16799.0,16650.0,16666.0,35222.094
2023-01-03 04:00:00+00:00,16665.9,16699.7,16639.5,16684.5,22052.463
2023-01-03 08:00:00+00:00,16684.4,16774.0,16675.2,16723.1,29397.355
2023-01-03 12:00:00+00:00,16723.1,16750.5,16691.7,16714.2,22008.402000000002
2023-01-03 16:00:00+00:00,16714.2,16764.9,16610.0,16670.8,73811.27
2023-01-03 20:00:00+00:00,16670.9,16680.1,16600.3,16637.7,35119.475999999995
2023-01-04 00:00:00+00:00,16637.6,16688.2,16636.0,16667.2,20681.239
2023-01-04 04:00:00+00:00,16667.3,16870.0,16645.7,16855.9,70080.09400000001
2023-01-04 08:00:00+00:00,16855.9,16904.4,16832.3,16862.5,44883.714
2023-01-04 12:00:00+00:00,16862.5,16913.6,16824.5,16826.8,34682.195
2023-01-04 16:00:00+00:00,16826.7,16852.1,16759.3,16846.5,60474.144
2023-01-04 20:00:00+00:00,16846.5,16984.6,16777.7,16835.9,109451.837
2023-01-05 00:00:00+00:00,16835.9,16860.9,16766.0,16842.1,30175.854
2023-01-05 04:00:00+00:00,16842.2,16869.0,16800.0,16819.0,19519.003
2023-01-05 08:00:00+00:00,16819.0,16840.7,16782.4,16816.1,16536.811999999998
2023-01-05 12:00:00+00:00,16816.1,16830.0,16775.1,16827.0,23157.987
2023-01-05 16:00:00+00:00,16827.0,16872.8,16740.4,16836.6,68886.546
2023-01-05 20:00:00+00:00,16836.7,16867.8,16794.0,16856.4,29189.477
2023-01-06 00:00:00+00:00,16856.3,16863.4,16810.0,16823.8,19079.522
2023-01-06 04:00:00+00:00,16823.8,16865.0,16795.6,16825.1,21068.091
2023-01-06 08:00:00+00:00,16825.0,16828.0,16773.0,16785.6,23858.147
2023-01-06 12:00:00+00:00,16785.6,16805.3,16685.2,16731.4,43531.809
2023-01-06 16:00:00+00:00,16731.5,16843.0,16664.8,16834.2,102292.922
2023-01-06 20:00:00+00:00,16834.1,16960.0,16801.6,16932.6,57987.085999999996
2023-01-07 00:00:00+00:00,16932.7,17030.0,16881.0,16943.8,68235.574
2023-01-07 04:00:00+00:00,16943.9,16973.6,16924.8,16944.4,18044.048
2023-01-07 08:00:00+00:00,16944.3,16945.0,16915.8,16939.8,10556.131000000001
2023-01-07 12:00:00+00:00,16939.8,16946.4,16903.0,16912.3,13458.257
2023-01-07 16:00:00+00:00,16912.3,16944.0,16900.1,16934.5,16729.551
2023-01-07 20:00:00+00:00,16934.5,16939.6,16910.4,16937.3,9360.224
2023-01-08 00:00:00+00:00,16937.3,16945.8,16922.9,16936.5,9824.894
2023-01-08 04:00:00+00:00,16936.5,16949.3,16905.0,16939.0,15067.481
2023-01-08 08:00:00+00:00,16938.9,16947.5,16927.5,16945.5,7997.895
2023-01-08 12:00:00+00:00,16945.5,16960.0,16917.8,16918.6,15529.951
2023-01-08 16:00:00+00:00,16918.5,17015.6,16912.7,16991.0,27054.754
2023-01-08 20:00:00+00:00,16990.9,17015.1,16910.2,16920.3,31184.043999999998
2023-01-09 00:00:00+00:00,16920.3,17181.1,16916.5,17124.7,60883.193
2023-01-09 04:00:00+00:00,17124.6,17245.1,17098.2,17188.1,85195.766
2023-01-09 08:00:00+00:00,17188.1,17248.0,17171.7,17189.7,35863.212
2023-01-09 12:00:00+00:00,17189.8,17277.7,17180.0,17232.2,50754.112
2023-01-09 16:00:00+00:00,17232.2,17325.0,17181.9,17260.4,80374.648
2023-01-09 20:00:00+00:00,17260.4,17387.8,17259.6,17285.7,77463.239
2023-01-10 00:00:00+00:00,17285.6,17302.3,17118.3,17169.7,70626.832
2023-01-10 04:00:00+00:00,17169.6,17227.7,17140.4,17199.9,27484.953
2023-01-10 08:00:00+00:00,17199.9,17228.0,17181.8,17194.7,18254.506
2023-01-10 12:00:00+00:00,17194.6,17278.0,17181.2,17244.4,37043.974
2023-01-10 16:00:00+00:00,17244.3,17368.7,17204.4,17317.5,92804.006
2023-01-10 20:00:00+00:00,17317.6,17448.0,17273.3,17424.1,73564.943
2023-01-11 00:00:00+00:00,17424.1,17485.4,17393.3,17428.8,48167.989
2023-01-11 04:00:00+00:00,17428.8,17500.0,17360.0,17407.7,42391.318
2023-01-11 08:00:00+00:00,17407.7,17456.0,17380.0,17437.1,25910.734
2023-01-11 12:00:00+00:00,17437.1,17464.0,17399.5,17428.7,24797.868
2023-01-11 16:00:00+00:00,17428.6,17429.7,17306.4,17325.3,62512.096000000005
2023-01-11 20:00:00+00:00,17325.2,17550.9,17320.3,17540.6,86222.612
2023-01-12 00:00:00+00:00,17540.7,18013.2,17501.4,17935.7,144442.478
2023-01-12 04:00:00+00:00,17935.6,18400.0,17902.4,18217.2,167796.474
2023-01-12 08:00:00+00:00,18217.1,18233.0,18070.0,18129.3,51547.123999999996
2023-01-12 12:00:00+00:00,18129.2,18220.0,18062.0,18194.5,45869.521
2023-01-12 16:00:00+00:00,18194.4,18377.4,17907.3,18077.7,322077.479
2023-01-12 20:00:00+00:00,18077.6,19062.5,18045.7,18877.2,328471.599
2023-01-13 00:00:00+00:00,18877.3,19120.0,18758.5,18838.0,124572.56300000001
2023-01-13 04:00:00+00:00,18838.1,18881.7,18711.0,18871.6,48452.132000000005
2023-01-13 08:00:00+00:00,18871.5,18875.4,18770.5,18817.7,30968.559999999998
2023-01-13 12:00:00+00:00,18817.7,19050.0,18803.9,18911.7,102429.25200000001
2023-01-13 16:00:00+00:00,18911.7,19299.2,18801.4,19252.5,200754.386
2023-01-13 20:00:00+00:00,19252.6,19398.0,19053.0,19354.2,170550.15
2023-01-14 00:00:00+00:00,19354.1,19997.8,19307.4,19924.2,253653.35199999998
2023-01-14 04:00:00+00:00,19924.3,21544.0,19882.6,20996.3,400698.97
2023-01-14 08:00:00+00:00,20996.2,21060.0,20801.3,20913.1,75865.279
2023-01-14 12:00:00+00:00,20913.0,21045.0,20257.3,20733.4,208916.95200000002
2023-01-14 16:00:00+00:00,20733.3,21240.0,20544.0,20796.9,186889.05
2023-01-14 20:00:00+00:00,20796.9,20930.5,20670.7,20796.8,78649.063
2023-01-15 00:00:00+00:00,20796.8,21092.0,20773.9,20962.8,59647.369
2023-01-15 04:00:00+00:00,20962.8,21012.0,20556.0,20736.5,96644.10800000001
2023-01-15 08:00:00+00:00,20736.5,20798.0,20673.9,20750.0,34775.593
2023-01-15 12:00:00+00:00,20750.1,20780.0,20581.4,20737.4,63521.557
2023-01-15 16:00:00+00:00,20737.4,21028.0,20661.1,20925.0,82803.419
2023-01-15 20:00:00+00:00,20925.0,21073.8,20670.0,20877.2,106046.834
2023-01-16 00:00:00+00:00,20877.3,20970.0,20750.0,20882.7,44695.047999999995
2023-01-16 04:00:00+00:00,20882.7,21449.3,20780.2,21084.3,175273.72100000002
2023-01-16 08:00:00+00:00,21084.3,21276.0,21048.0,21116.0,55958.606999999996
2023-01-16 12:00:00+00:00,21116.0,21121.7,20619.0,20821.7,101732.641
2023-01-16 16:00:00+00:00,20821.8,21079.9,20606.6,21000.6,114395.111
2023-01-16 20:00:00+00:00,21000.6,21431.0,20921.0,21314.4,133530.799
2023-01-17 00:00:00+00:00,21314.5,21498.0,21056.0,21188.3,85257.322
2023-01-17 04:00:00+00:00,21188.2,21308.9,20827.8,21129.6,81669.204
2023-01-17 08:00:00+00:00,21129.6,21237.0,21062.1,21134.7,40393.627
2023-01-17 12:00:00+00:00,21134.8,21252.0,21077.7,21218.6,49711.091
2023-01-17 16:00:00+00:00,21218.6,21640.0,21024.3,21175.6,233119.434
2023-01-17 20:00:00+00:00,21175.7,21426.0,21080.3,21337.2,86362.443
2023-01-18 00:00:00+00:00,21337.3,21410.8,21123.1,21130.9,56134.794
2023-01-18 04:00:00+00:00,21130.8,21376.3,21103.6,21254.1,58477.632
2023-01-18 08:00:00+00:00,21254.1,21317.9,21226.6,21307.7,26297.724000000002
2023-01-18 12:00:00+00:00,21307.8,21318.1,21132.1,21201.6,45098.726
2023-01-18 16:00:00+00:00,21201.7,21672.0,20810.0,21035.5,269472.012
2023-01-18 20:00:00+00:00,21035.5,21138.0,20386.0,20905.1,320910.719
2023-01-19 00:00:00+00:00,20905.0,20937.8,20621.1,20680.0,93528.704
2023-01-19 04:00:00+00:00,20680.1,20822.0,20659.9,20748.9,43011.055
2023-01-19 08:00:00+00:00,20748.9,20882.0,20745.1,20818.2,31250.694
2023-01-19 12:00:00+00:00,20818.2,20848.0,20707.4,20741.3,39443.519
2023-01-19 16:00:00+00:00,20741.3,20962.7,20661.0,20870.7,108038.963
2023-01-19 20:00:00+00:00,20870.8,21140.0,20786.8,21090.0,86336.685
2023-01-20 00:00:00+00:00,21090.1,21183.9,20913.4,21068.3,66652.701
2023-01-20 04:00:00+00:00,21068.3,21223.2,21011.4,21086.2,49417.658
2023-01-20 08:00:00+00:00,21086.2,21125.0,20856.4,20954.2,54029.169
2023-01-20 12:00:00+00:00,20954.1,20991.9,20895.4,20957.6,33135.271
2023-01-20 16:00:00+00:00,20957.5,21250.0,20952.2,21139.7,103649.424
2023-01-20 20:00:00+00:00,21139.7,21535.0,21136.1,21494.2,157224.305
2023-01-21 00:00:00+00:00,21494.1,22750.0,21493.8,22661.1,326189.373
2023-01-21 04:00:00+00:00,22661.0,22812.4,22422.0,22541.7,91102.531
2023-01-21 08:00:00+00:00,22541.8,22678.6,22511.2,22631.5,32823.977
2023-01-21 12:00:00+00:00,22631.6,23330.0,22555.0,22903.5,266330.182
2023-01-21 16:00:00+00:00,22903.5,23288.0,22847.8,22996.2,145710.162
2023-01-21 20:00:00+00:00,22996.2,23390.0,22980.0,23271.9,130707.129
2023-01-22 00:00:00+00:00,23271.9,23298.2,22670.0,22781.9,98007.119
2023-01-22 04:00:00+00:00,22781.8,22974.3,22600.2,22766.1,77074.223
2023-01-22 08:00:00+00:00,22766.0,22967.0,22720.0,22893.2,41651.721
2023-01-22 12:00:00+00:00,22893.2,22934.1,22733.0,22785.5,45038.944
2023-01-22 16:00:00+00:00,22785.6,23080.2,22631.1,22792.9,106358.408
2023-01-22 20:00:00+00:00,22793.0,22962.8,22681.0,22720.0,72710.666
2023-01-23 00:00:00+00:00,22720.0,22770.0,22287.0,22704.6,139695.849
2023-01-23 04:00:00+00:00,22704.7,22825.9,22645.6,22657.6,47573.102
2023-01-23 08:00:00+00:00,22657.6,22793.3,22596.8,22692.4,36713.329
2023-01-23 12:00:00+00:00,22692.4,22960.0,22661.9,22906.5,68826.107
2023-01-23 16:00:00+00:00,22906.4,23160.0,22500.0,22852.0,183939.26799999998
2023-01-23 20:00:00+00:00,22852.1,23193.1,22653.0,22789.6,135640.765
2023-01-24 00:00:00+00:00,22789.6,23043.9,22756.1,22913.1,53110.269
2023-01-24 04:00:00+00:00,22913.3,23142.0,22863.3,23078.2,51857.971
2023-01-24 08:00:00+00:00,23078.2,23158.7,23000.0,23052.3,37575.799999999996
2023-01-24 12:00:00+00:00,23052.3,23086.4,22760.0,22912.0,80599.10399999999
2023-01-24 16:00:00+00:00,22912.1,23036.0,22677.9,22924.0,126440.595
2023-01-24 20:00:00+00:00,22924.0,23085.1,22782.0,23015.0,67270.843
2023-01-25 00:00:00+00:00,23015.1,23073.6,22450.0,22627.4,141871.503
2023-01-25 04:00:00+00:00,22627.5,22699.0,22310.5,22641.0,97898.966
2023-01-25 08:00:00+00:00,22641.1,22766.7,22600.0,22703.9,34838.121
2023-01-25 12:00:00+00:00,22703.9,22730.0,22460.8,22595.9,57559.621
2023-01-25 16:00:00+00:00,22595.8,22747.1,22327.2,22573.3,127913.984
2023-01-25 20:00:00+00:00,22573.4,22757.0,22508.1,22743.4,64912.438
2023-01-26 00:00:00+00:00,22743.4,23837.4,22743.4,23060.6,309663.477
2023-01-26 04:00:00+00:00,23060.6,23278.7,23040.1,23129.4,61160.895000000004
2023-01-26 08:00:00+00:00,23129.5,23189.3,22885.7,22961.3,50565.793000000005
2023-01-26 12:00:00+00:00,22961.3,23041.1,22843.8,22985.4,54116.524
2023-01-26 16:00:00+00:00,22985.4,23241.9,22856.0,22947.3,155481.049
2023-01-26 20:00:00+00:00,22947.2,23099.1,22850.0,23063.4,64169.464
2023-01-27 00:00:00+00:00,23063.4,23161.0,22955.0,23001.9,42267.061
2023-01-27 04:00:00+00:00,23001.9,23068.7,22516.6,22762.2,86055.897
2023-01-27 08:00:00+00:00,22762.2,23098.0,22750.0,23068.1,58836.674
2023-01-27 12:00:00+00:00,23068.1,23080.0,22900.1,22964.5,38844.896
2023-01-27 16:00:00+00:00,22964.4,23145.3,22830.0,22928.8,121070.96100000001
2023-01-27 20:00:00+00:00,22928.8,23280.2,22919.0,23246.7,84096.917
2023-01-28 00:00:00+00:00,23246.8,23500.0,22940.0,23068.0,121014.962
2023-01-28 04:00:00+00:00,23068.1,23185.0,23033.9,23109.0,30607.076
2023-01-28 08:00:00+00:00,23108.9,23124.3,22942.9,22984.3,29492.397
2023-01-28 12:00:00+00:00,22984.3,23011.4,22880.0,22973.4,36651.176
2023-01-28 16:00:00+00:00,22973.4,23038.0,22870.8,23004.7,49477.228
2023-01-28 20:00:00+00:00,23004.6,23050.6,22968.1,23033.1,19771.548
2023-01-29 00:00:00+00:00,23033.2,23036.2,22935.1,23015.9,20401.518
2023-01-29 04:00:00+00:00,23016.0,23520.0,22961.5,23190.0,125541.185
2023-01-29 08:00:00+00:00,23190.0,23266.0,23143.1,23200.4,26823.648
2023-01-29 12:00:00+00:00,23200.4,23680.0,23151.0,23430.0,114678.62900000002
2023-01-29 16:00:00+00:00,23430.0,23675.8,23351.6,23522.7,88615.332
2023-01-29 20:00:00+00:00,23522.7,23962.7,23473.7,23896.6,134522.96000000002
2023-01-30 00:00:00+00:00,23896.5,23910.1,23600.0,23740.3,71846.477
2023-01-30 04:00:00+00:00,23740.2,23804.6,23568.0,23700.8,50623.845
2023-01-30 08:00:00+00:00,23700.8,23767.0,23600.0,23648.1,35817.695999999996
2023-01-30 12:00:00+00:00,23648.0,23678.6,23001.0,23075.2,178463.464
2023-01-30 16:00:00+00:00,23075.2,23295.8,22930.0,23178.6,114367.727
2023-01-30 20:00:00+00:00,23178.6,23247.0,22600.0,22783.7,110669.265
2023-01-31 00:00:00+00:00,22783.6,22837.0,22484.2,22819.9,82595.41
2023-01-31 04:00:00+00:00,22819.9,22913.6,22715.3,22826.7,45917.886
2023-01-31 08:00:00+00:00,22826.6,22980.0,22735.5,22967.7,43431.989
2023-01-31 12:00:00+00:00,22967.7,22986.8,22803.0,22856.9,46060.100000000006
2023-01-31 16:00:00+00:00,22857.0,23200.0,22843.4,23113.9,113354.58499999999
2023-01-31 20:00:00+00:00,23114.0,23221.6,23072.8,23154.6,49408.861000000004
2023-02-01 00:00:00+00:00,23154.6,23330.0,22804.0,23119.4,105553.545
2023-02-01 04:00:00+00:00,23119.5,23177.7,22988.0,23127.3,41016.975
2023-02-01 08:00:00+00:00,23127.4,23160.4,23011.5,23071.0,33068.509
2023-02-01 12:00:00+00:00,23070.9,23100.0,22911.3,23076.1,50557.369999999995
2023-02-01 16:00:00+00:00,23076.1,23143.6,22935.3,22975.7,71259.33600000001
2023-02-01 20:00:00+00:00,22975.6,23495.0,22747.0,23379.9,215468.36800000002
2023-02-02 00:00:00+00:00,23379.8,23852.4,23320.0,23730.0,160059.153
2023-02-02 04:00:00+00:00,23730.1,24281.4,23694.5,23852.2,136849.095
2023-02-02 08:00:00+00:00,23852.1,23927.5,23660.0,23787.0,48942.495
2023-02-02 12:00:00+00:00,23787.0,23860.0,23750.4,23827.0,34286.886
2023-02-02 16:00:00+00:00,23827.0,23950.0,23520.0,23843.3,152792.644
2023-02-02 20:00:00+00:00,23843.4,24149.0,23723.5,23804.9,131579.73200000002
2023-02-03 00:00:00+00:00,23804.8,23933.5,23365.0,23493.1,111289.486
2023-02-03 04:00:00+00:00,23493.0,23592.0,23412.0,23534.9,53873.247
2023-02-03 08:00:00+00:00,23535.0,23568.5,23450.0,23457.1,25571.08
2023-02-03 12:00:00+00:00,23457.1,23540.0,23328.8,23532.9,57784.896
2023-02-03 16:00:00+00:00,23532.9,23712.7,23222.0,23601.1,189870.022
2023-02-03 20:00:00+00:00,23601.1,23719.9,23296.4,23308.2,91933.801
2023-02-04 00:00:00+00:00,23308.2,23465.4,23201.0,23424.7,51798.392
2023-02-04 04:00:00+00:00,23424.7,23464.0,23330.1,23340.8,26184.717
2023-02-04 08:00:00+00:00,23340.8,23358.2,23250.0,23322.4,28301.188
2023-02-04 12:00:00+00:00,23322.4,23376.8,23288.3,23359.2,19759.758
2023-02-04 16:00:00+00:00,23359.2,23591.4,23335.4,23420.1,70032.864
2023-02-04 20:00:00+00:00,23420.1,23474.4,23355.0,23427.3,25724.048
2023-02-05 00:00:00+00:00,23427.4,23450.0,23258.0,23322.6,27115.818
2023-02-05 04:00:00+00:00,23322.6,23367.5,23211.0,23343.4,34347.877
2023-02-05 08:00:00+00:00,23343.3,23436.0,23327.5,23377.0,20096.361
2023-02-05 12:00:00+00:00,23377.0,23418.7,23344.6,23354.1,20554.304
2023-02-05 16:00:00+00:00,23354.2,23373.6,23000.0,23094.2,103064.49100000001
2023-02-05 20:00:00+00:00,23094.2,23155.5,22741.0,22889.5,131414.742
2023-02-06 00:00:00+00:00,22889.6,23025.0,22787.8,22929.2,47187.259
2023-02-06 04:00:00+00:00,22929.3,23094.0,22817.1,22891.9,41294.353
2023-02-06 08:00:00+00:00,22892.0,22924.0,22600.0,22873.0,59449.417
2023-02-06 12:00:00+00:00,22873.1,22935.0,22733.9,22876.1,48625.312
2023-02-06 16:00:00+00:00,22876.1,23054.9,22735.0,23040.5,94677.28
2023-02-06 20:00:00+00:00,23040.5,23159.4,22922.2,23026.2,105678.62599999999
2023-02-07 00:00:00+00:00,23026.3,23026.3,22622.1,22757.7,67435.155
2023-02-07 04:00:00+00:00,22757.8,22897.2,22742.4,22870.9,36711.888999999996
2023-02-07 08:00:00+00:00,22870.9,22977.8,22854.8,22905.6,30656.926
2023-02-07 12:00:00+00:00,22905.5,23061.0,22854.8,22970.4,48655.029
2023-02-07 16:00:00+00:00,22970.4,23032.1,22869.0,22898.8,52655.275
2023-02-07 20:00:00+00:00,22898.9,23368.6,22762.0,23086.1,209739.14500000002
2023-02-08 00:00:00+00:00,23086.1,23300.0,23024.3,23234.1,68855.23
2023-02-08 04:00:00+00:00,23234.1,23450.0,23220.3,23250.6,49143.645
2023-02-08 08:00:00+00:00,23250.5,23283.5,23173.7,23226.9,24682.484
